id,name,objectType,country,regon,countryCd,pib,institutionUuid,lNumber,managerName,eMail,nip,www,iKindName,postalCd,bNumber,phone,iStartDT,dataSource,status,statusCode,city,siTypeName,street,voivodeship,lastRefresh,krs,institutionUid,siTypeCd,uTypeCd,voivodeshipCode,addresses,supervisingInstitutions,statuses,types,names
28c1091f-0f39-4dec-9fcd-6d52ccb3f5a9,Wielkopolska Wyższa Szkoła Turystyki i Zarządzania w Poznaniu,REPORTS_INSTITUTION,Polska,634505002,167,0,28c1091f-0f39-4dec-9fcd-6d52ccb3f5a9,,,,7781411663,http://www.wwstiz.pl,,61-807,,61 851 69 71,,POLON,Zlikwidowana,3,Poznań,,ul. Święty Marcin,wielkopolskie,1750836894832,,bYC_c3qTwd2QyViwpc2QboA,,,15,Polska | wielkopolskie | Poznań | 61-807 | ul. Święty Marcin |  |  | 2003-08-22,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2003-08-22,Działająca | 2003-08-22 ; Zlikwidowana | 2013-10-01,zawodowa | 2003-08-22,Wielkopolska Wyższa Szkoła Turystyki i Zarządzania w Poznaniu | 2003-08-22
c1c8ada2-ad4c-46c3-b06a-287acd2813f4,Wielkopolskie Centrum Onkologii im. Marii Skłodowskiej-Curie,REPORTS_INSTITUTION,Polska,000291204,167,0,c1c8ada2-ad4c-46c3-b06a-287acd2813f4,,Julian,,7781342057,www.wco.pl,,61-866,,061 8850648,,POLON,Działająca,1,Poznań,inna instytucja naukowa,ul. Garbary,wielkopolskie,1750836897229,0000008784,,4,,15,Polska | wielkopolskie | Poznań | 61-866 | ul. Garbary |  |  | 1975-02-24,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2022-04-29,Działająca | 1975-02-24,inna instytucja naukowa | 1975-02-24,Wielkopolskie Centrum Onkologii im. Marii Skłodowskiej-Curie | 1975-02-24
9362d6ae-1db3-4915-8e11-f889a8d2894d,Wielkopolskie Collegium Kompetencji Zintegrowanych w likwidacji z siedzibą w Poznaniu,REPORTS_INSTITUTION,Polska,300951312,167,0,9362d6ae-1db3-4915-8e11-f889a8d2894d,,,,7811766001,http://www.kde.edu.pl,,61-485,,692277275,,POLON,W likwidacji,2,Poznań,,ul. 28 Czerwca 1956 r.,wielkopolskie,1750836896845,,bZeFOIKHLRxdOAQxAwoD0XA,,,15,Polska | wielkopolskie | Poznań | 61-485 | ul. 28 Czerwca 1956 r. |  |  | 2005-05-12,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2005-05-12,Działająca | 2005-05-12 ; W likwidacji | 2020-01-08,zawodowa | 2005-05-12,"Wyższa Szkoła Zawodowa  „Kadry dla Europy” w Poznaniu z siedzibą w Poznaniu | 2005-05-12 ; Wielkopolskie Collegium Kompetencji Zintegrowanych w likwidacji z siedzibą w Poznaniu | 2020-10-12 ; Wielkopolskie Collegium Kompetencji Zintegrowanych z siedzibą w Poznaniu | 2017-08-30 ; Wyższa Szkoła Techniczno-Humanistyczna - Kadry dla Europy z siedzibą w Poznaniu | 2014-04-16 ; Wyższa Szkoła Zawodowa ""Kadry dla Europy"" w Poznaniu | 2013-02-14"
b12c7dc2-d5b8-4391-a9be-257bc0f628df,Wojewódzki Szpital Specjalistyczny we Wrocławiu,REPORTS_INSTITUTION,Polska,000977893,167,0,b12c7dc2-d5b8-4391-a9be-257bc0f628df,,Wojciech,,8951645574,http://wssk.wroc.pl,,51-124,,+48 71 32 70 101,,POLON,Działająca,1,Wrocław,inna instytucja naukowa,ul. Henryka Michała Kamieńskiego,dolnośląskie,1750836896812,,b4NLvJyx1orMX_fsbVoJGyg,4,,1,Polska | dolnośląskie | Wrocław | 51-124 | ul. Henryka Michała Kamieńskiego |  |  | 2006-05-22,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2022-04-29,Działająca | 2006-05-22,inna instytucja naukowa | 2006-05-22,Wojewódzki Szpital Specjalistyczny we Wrocławiu | 2006-05-22
b8378660-1504-42e6-9e89-fd4a860e1499,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego,REPORTS_INSTITUTION,Polska,012122900,167,0,b8378660-1504-42e6-9e89-fd4a860e1499,,Przemysław,,5270206300,https://www.wojsko-polskie.pl/wat/,,00-908,,261 839000,,POLON,Działająca,1,Warszawa,,ul. gen. Sylwestra Kaliskiego,mazowieckie,1750836896811,,byIMgWh_9RUyyDH3dMzNDyw,,,7,Polska | mazowieckie | Warszawa | 00-908 | ul. gen. Sylwestra Kaliskiego |  |  | 1951-12-18,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1951-12-18,Działająca | 1951-12-18,akademicka | 1951-12-18,Wojskowa Akademia Techniczna im. Jarosława Dąbrowskiego | 1951-12-18
407e35da-49f8-4d7f-94ab-34dcd49a6881,Wojskowy Instytut Chemii i Radiometrii,REPORTS_INSTITUTION,Polska,010156326,167,0,407e35da-49f8-4d7f-94ab-34dcd49a6881,,Bogusław,,1130006792,https://www.gov.pl/web/wichir,,00-910,,225169909,,POLON,Działająca,1,Warszawa,instytut badawczy,"Aleja gen. Antoniego Chruściela ""Montera""",mazowieckie,1750836894842,0000163646,b93vDZ3IReDuSYrSIFCV3Gw,1,,7,"Polska | mazowieckie | Warszawa | 00-910 | Aleja gen. Antoniego Chruściela ""Montera"" |  |  | 1954-06-24",101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1954-06-24,Działająca | 1954-06-24,instytut badawczy | 1954-06-24,Wojskowy Instytut Chemii i Radiometrii | 1954-06-24
25fa4f1b-b4e7-430f-9d9b-6d0c24ccd9c8,Wojskowy Instytut Higieny i Epidemiologii im. gen. Karola Kaczkowskiego,REPORTS_INSTITUTION,Polska,010190547,167,0,25fa4f1b-b4e7-430f-9d9b-6d0c24ccd9c8,,Marek,,5270206263,http://www.wihe.pl,,01-163,,261853101,,POLON,Działająca,1,Warszawa,instytut badawczy,ul. Kozielska,mazowieckie,1773766587685,0000141719,b9Kh7wVIXJf5RFdoScAr8ag,1,,7,Polska | mazowieckie | Warszawa | 01-163 | ul. Kozielska |  |  | 2002-09-20,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 2002-09-20,Działająca | 2002-09-20,instytut badawczy | 2002-09-20,Wojskowy Instytut Higieny i Epidemiologii im. gen. Karola Kaczkowskiego | 2002-09-20
b8b84d4c-2a67-4325-8ab6-3c9307f04a08,Wojskowy Instytut Łączności im. prof. dr. hab. Janusza Groszkowskiego Państwowy Instytut Badawczy,REPORTS_INSTITUTION,Polska,010099060,167,1,b8b84d4c-2a67-4325-8ab6-3c9307f04a08,,Marek,,5240307048,http://www.wil.waw.pl,,05-130,,261885555,,POLON,Działająca,1,Zegrze Południowe,instytut badawczy,ul. Warszawska,mazowieckie,1750836897271,,bX1Y3o09HFt9tFmyWxWmbGQ,1,,7,Polska | mazowieckie | Zegrze Południowe | 05-130 | ul. Warszawska |  |  | 1951-05-01,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1951-05-01,Działająca | 1951-05-01,instytut badawczy | 1951-05-01,Wojskowy Instytut Łączności im. prof. Janusza Groszkowskiego | 1951-05-01 ; Wojskowy Instytut Łączności im. prof. dr. hab. Janusza Groszkowskiego Państwowy Instytut Badawczy | 2020-09-04
36fb82c5-7401-46ee-ae15-b98b37d77b7b,Wojskowy Instytut Medycyny Lotniczej,REPORTS_INSTITUTION,Polska,010132188,167,0,36fb82c5-7401-46ee-ae15-b98b37d77b7b,,Grzegorz,,1180059744,http://www.wiml.waw.pl,,01-755,,+48 261 852 601,,POLON,Działająca,1,Warszawa,instytut badawczy,ul. Zygmunta Krasińskiego,mazowieckie,1750924157237,,bsc1htnZhmNwKuaKdFUiLPQ,1,,7,Polska | mazowieckie | Warszawa | 01-755 | ul. Zygmunta Krasińskiego |  |  | 1928-01-07,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1928-01-07,Działająca | 1928-01-07,instytut badawczy | 1928-01-07,Wojskowy Instytut Medycyny Lotniczej | 1928-01-07
9c6822f9-1756-44d0-b072-c70b22665365,Wojskowy Instytut Medyczny - Państwowy Instytut Badawczy,REPORTS_INSTITUTION,Polska,015294487,167,1,9c6822f9-1756-44d0-b072-c70b22665365,,Grzegorz,,1132393221,http://www.wim.mil.pl,,04-141,,261817721,,POLON,Działająca,1,Warszawa,instytut badawczy,ul. Szaserów,mazowieckie,1750836896924,0000144810,b4veTbuuCs521MZn4wtBy7g,1,,7,Polska | mazowieckie | Warszawa | 04-141 | ul. Szaserów |  |  | 2002-12-10,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 2002-12-10,Działająca | 2002-12-10,instytut badawczy | 2002-12-10,Wojskowy Instytut Medyczny | 2002-12-10 ; Wojskowy Instytut Medyczny - Państwowy Instytut Badawczy | 2022-10-19
b1a0d3d5-0c75-4729-ac8c-71198636edf5,Wojskowy Instytut Techniczny Uzbrojenia,REPORTS_INSTITUTION,Polska,010153990,167,0,b1a0d3d5-0c75-4729-ac8c-71198636edf5,,Paweł,,1250000208,http://www.witu.mil.pl,,05-220,,22 761-44-01,,POLON,Działająca,1,Zielonka,instytut badawczy,ul. Prymasa Stefana Wyszyńskiego,mazowieckie,1750836897138,0000159112,b8M8wJSszoXOB7oiwkXz7ig,1,,7,Polska | mazowieckie | Zielonka | 05-220 | ul. Prymasa Stefana Wyszyńskiego |  |  | 1926-03-25,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1926-03-25,Działająca | 1926-03-25,instytut badawczy | 1926-03-25,Wojskowy Instytut Techniczny Uzbrojenia | 1926-03-25
3ac086e7-a605-4834-b1d7-4a9de566885f,Wojskowy Instytut Techniki Inżynieryjnej im. profesora Józefa Kosackiego,REPORTS_INSTITUTION,Polska,930064508,167,0,3ac086e7-a605-4834-b1d7-4a9de566885f,,Marcin,,8960004811,http://www.witi.wroc.pl,,50-961,,+48 71 347-44-40,,POLON,Działająca,1,Wrocław,instytut badawczy,ul. Obornicka,dolnośląskie,1750836894991,,bEduVytcT2Cl4PNhsg9nvnQ,1,,1,Polska | dolnośląskie | Wrocław | 50-961 | ul. Obornicka |  |  | 1947-11-25,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1947-11-25,Działająca | 1947-11-25,instytut badawczy | 1947-11-25,Wojskowy Instytut Techniki Inżynieryjnej im. profesora Józefa Kosackiego | 1947-11-25
163ff4e6-d377-4559-accd-7672d40726db,Wojskowy Instytut Techniki Pancernej i Samochodowej,REPORTS_INSTITUTION,Polska,011561862,167,0,163ff4e6-d377-4559-accd-7672d40726db,,MICHAŁ,,1130003109,http://www.witpis.eu,,05-070,,22 783 19 28,,POLON,Działająca,1,Sulejówek,instytut badawczy,ul. Okuniewska,mazowieckie,1750836895061,0000163791,bTekJS7sOItLzJ3Tu1sRSog,1,,7,Polska | mazowieckie | Sulejówek | 05-070 | ul. Okuniewska |  |  | 1965-04-28,101a981c-2750-40b0-b6c9-60833cb614c8 | Minister Obrony Narodowej | 1965-04-28,Działająca | 1965-04-28,instytut badawczy | 1965-04-28,Wojskowy Instytut Techniki Pancernej i Samochodowej | 1965-04-28
e05ed102-dfb3-43e6-a961-484a5124a4f6,Wrocławska Akademia Biznesu w Naukach Stosowanych,REPORTS_INSTITUTION,Polska,931037465,167,0,e05ed102-dfb3-43e6-a961-484a5124a4f6,,Roman,,8991902184,http://www.wab.edu.pl,,53-238,,71 3331112,,POLON,Przekształcona,4,Wrocław,,ul. Aleksandra Ostrowskiego,dolnośląskie,1753177617725,,bnvWrs01mI4xlRyAV4NIX4A,,,1,Polska | dolnośląskie | Wrocław | 53-238 | ul. Aleksandra Ostrowskiego |  |  | 1997-04-30,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1997-04-30,Działająca | 1997-04-30 ; Przekształcona | 2025-07-16,zawodowa | 1997-04-30,Wyższa Szkoła Handlowa we Wrocławiu | 1997-04-30 ; Wrocławska Akademia Biznesu w Naukach Stosowanych | 2022-10-01
a1e65d4f-b897-426b-9e0f-51b5d3c6d629,Wschodnioeuropejska Akademia Nauk Stosowanych w Białymstoku,REPORTS_INSTITUTION,Polska,050247894,167,0,a1e65d4f-b897-426b-9e0f-51b5d3c6d629,,Edward,,5421018448,http://www.wans.edu.pl,,15-472,,85-67-85-823,,POLON,Działająca,1,Białystok,,ul. Ciepła,podlaskie,1750836896945,,bXEJ7uOsuOsqJdgElsSrVHA,,,10,Polska | podlaskie | Białystok | 15-472 | ul. Ciepła |  |  | 1993-08-17,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1993-08-17,Działająca | 1993-08-17,zawodowa | 1993-08-17,Wyższa Szkoła Finansów i Zarządzania w Białymstoku | 1993-08-17 ; Wschodnioeuropejska Akademia Nauk Stosowanych w Białymstoku | 2022-12-30
b31da9d6-ea61-4575-b764-6e90c633713f,Wschód-Zachód Szkoła Wyższa im. Henryka Jóźwiaka,REPORTS_INSTITUTION,Polska,100224009,167,0,b31da9d6-ea61-4575-b764-6e90c633713f,,,,7251931484,http://www.wschodzachod.edu.pl,,90-213,,42 632 29 29,,POLON,Działająca,1,Łódź,,ul. Rewolucji 1905 r.,łódzkie,1750836894748,,bk8ZWoQpLtwb_5kPZSX-Agg,,,5,Polska | łódzkie | Łódź | 90-213 | ul. Rewolucji 1905 r. |  |  | 2006-05-04,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2006-05-04,Działająca | 2006-05-04,zawodowa | 2006-05-04,"""Wschód - Zachód"" Szkoła Wyższa im. Henryka Jóźwiaka w Łodzi | 2006-05-04 ; Wschód-Zachód Szkoła Wyższa im. Henryka Jóźwiaka | 2012-03-30"
a186b58f-4251-4065-aedb-60818d9d2e26,WSHIU Akademia Nauk Stosowanych,REPORTS_INSTITUTION,Polska,630961039,167,0,a186b58f-4251-4065-aedb-60818d9d2e26,,Julian,,7811557119,http://www.akademiakupiecka.pl,,61-485,,618434796,,POLON,Działająca,1,Poznań,,ul. 28 Czerwca 1956 r.,wielkopolskie,1750836916281,,b1P3S5Wj7kz9fFzHbUKzrOg,,,15,Polska | wielkopolskie | Poznań | 61-485 | ul. 28 Czerwca 1956 r. |  |  | 1997-08-18,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1997-08-18,Działająca | 1997-08-18,zawodowa | 1997-08-18,Wyższa Szkoła Handlu i Usług w Poznaniu | 1997-08-18 ; WSHIU Akademia Nauk Stosowanych | 2022-10-01
3d64fd72-9f0a-4af9-9163-56b423cdf687,Wszechnica Mazurska w likwidacji z siedzibą w Olecku,REPORTS_INSTITUTION,Polska,790012936,167,0,3d64fd72-9f0a-4af9-9163-56b423cdf687,,,,8471025392,http://wm.olecko.pl,,19-400,,,,POLON,Zlikwidowana,3,Olecko,,Plac Zamkowy,warmińsko-mazurskie,1750836897250,,bLVFmhSjVWwBh6tX3hMiSOw,,,14,Polska | warmińsko-mazurskie | Olecko | 19-400 | Plac Zamkowy |  |  | 1992-10-12,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1992-10-12,Działająca | 1992-10-12 ; Zlikwidowana | 2017-05-31,zawodowa | 1992-10-12,Wszechnica Mazurska w likwidacji z siedzibą w Olecku | 2013-09-11 ; Wszechnica Mazurska w Olecku | 1992-10-12
1abc79a8-1f2c-47cc-8390-3ca28feb94c4,Wszechnica Polska Akademia Nauk Stosowanych w Warszawie,REPORTS_INSTITUTION,Polska,017217924,167,0,1abc79a8-1f2c-47cc-8390-3ca28feb94c4,,Katarzyna,,5252202898,http://www. wszechnicapolska.edu.pl,,00-901,,22 656 61 92,,POLON,Przekształcona,4,Warszawa,,Plac Defilad,mazowieckie,1754025305078,,bhN5QYg2pCH70N2j7aAWHxw,,,7,Polska | mazowieckie | Warszawa | 00-901 | Plac Defilad |  |  | 2001-02-02,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2001-02-02,Działająca | 2001-02-02 ; Przekształcona | 2025-08-01,zawodowa | 2001-02-02,Wszechnica Polska Szkoła Wyższa w Warszawie | 2001-02-02 ; Wszechnica Polska Akademia Nauk Stosowanych w Warszawie | 2022-06-01
733092cb-1380-49a0-b352-0fe32fed6464,Wszechnica Świętokrzyska w likwidacji,REPORTS_INSTITUTION,Polska,290465524,167,0,733092cb-1380-49a0-b352-0fe32fed6464,,Mieczysław,,9590830203,http://www.ws.edu.pl,,25-435,,41 331 12 44,,POLON,Zlikwidowana,3,Kielce,,ul. Elizy Orzeszkowej,świętokrzyskie,1763131903890,,b-Hh7WioU5EwMZH7B6I2IHA,,,13,Polska | świętokrzyskie | Kielce | 25-435 | ul. Elizy Orzeszkowej |  |  | 1994-07-26 ; Polska | świętokrzyskie | Kielce | 25-435 | ul. Elizy Orzeszkowej |  |  | 2023-09-30,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1994-07-26,Działająca | 1994-07-26 ; W likwidacji | 2023-09-30 ; Zlikwidowana | 2025-11-13,zawodowa | 1994-07-26,Wszechnica Świętokrzyska w Kielcach | 1994-07-26 ; Wszechnica Świętokrzyska w likwidacji | 2023-09-30
01f2c135-486f-43ba-8f59-61d0f3eeea2a,Wyższa Hanzeatycka Szkoła Zarządzania w likwidacji z siedzibą w Słupsku,REPORTS_INSTITUTION,Polska,770742018,167,0,01f2c135-486f-43ba-8f59-61d0f3eeea2a,,,,8391036643,http://www.whsz.slupsk.pl,,76-200,,59 8482867,,POLON,Zlikwidowana,3,Słupsk,,ul. Jana Kozietulskiego,pomorskie,1750836894943,,bhGK2_Zu4qyl8_Fi5tvh_-w,,,11,Polska | pomorskie | Słupsk | 76-200 | ul. Jana Kozietulskiego |  |  | 1995-04-22,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1995-04-22,Działająca | 1995-04-22 ; Zlikwidowana | 2017-07-04,zawodowa | 1995-04-22,Wyższa Hanzeatycka Szkoła Zarządzania w Słupsku | 1995-04-22 ; Wyższa Hanzeatycka Szkoła Zarządzania w likwidacji z siedzibą w Słupsku | 2016-08-03
81643863-3cc8-46d7-b1a0-3ac61936a35a,Wyższa Informatyczna Szkoła Zawodowa w Gorzowie Wielkopolskim w likwidacji z siedzibą w Gorzowie Wielkopolskim,REPORTS_INSTITUTION,Polska,211200017,167,0,81643863-3cc8-46d7-b1a0-3ac61936a35a,,,,5992739164,,,66-400,,,,POLON,Zlikwidowana,3,Gorzów Wielkopolski,,ul. Myśliborska,lubuskie,1750836894815,,bkkPq6543Z8xXdtlltsA0CQ,,,4,Polska | lubuskie | Gorzów Wielkopolski | 66-400 | ul. Myśliborska |  |  | 2001-10-12,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2001-10-12,Działająca | 2001-10-12 ; W likwidacji | 2009-01-23 ; Zlikwidowana | 2020-12-31,zawodowa | 2001-10-12,Wyższa Informatyczna Szkoła Zawodowa w Gorzowie Wielkopolskim w likwidacji z siedzibą w Gorzowie Wielkopolskim | 2001-10-12
2f5e8a4f-3d01-42ac-bf37-c7e5c5f8b1cb,Wyższa Inżynierska Szkoła Bezpieczeństwa i Organizacji Pracy w Radomiu,REPORTS_INSTITUTION,Polska,672883542,167,0,2f5e8a4f-3d01-42ac-bf37-c7e5c5f8b1cb,,Zofia,,9482269833,http://www.wisbiop.pl,,26-600,,483851116,,POLON,Działająca,1,Radom,,ul. Grzybowska,mazowieckie,1768211495003,,bGaR1dVR6DUHREnJLe-ZruA,,,7,Polska | mazowieckie | Radom | 26-600 | ul. Grzybowska |  |  | 2002-07-15,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2002-07-15,Działająca | 2002-07-15,zawodowa | 2002-07-15,Wyższa Inżynierska Szkoła Bezpieczeństwa i Organizacji Pracy w Radomiu | 2002-07-15
60cf421c-5894-440f-9c59-be929fc30ff4,Wyższa Inżynierska Szkoła Przedsiębiorczości w likwidacji z siedzibą w Radomiu,REPORTS_INSTITUTION,Polska,432704034,167,0,60cf421c-5894-440f-9c59-be929fc30ff4,,,,7171711591,http://www.wisp.edu.pl,,26-600,,,,POLON,Zlikwidowana,3,Radom,,ul. marsz. Ferdynanda Focha,mazowieckie,1750836894977,,btE87lyq899bBJPXW28IlcA,,,7,Polska | mazowieckie | Radom | 26-600 | ul. marsz. Ferdynanda Focha |  |  | 2004-04-08,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2004-04-08,Działająca | 2004-04-08 ; Zlikwidowana | 2013-07-31,zawodowa | 2004-04-08,Wyższa Inżynierska Szkoła Przedsiębiorczości w likwidacji z siedzibą w Radomiu | 2004-04-08
1a9da4d3-c352-4f4f-a3b6-332f9caa4adc,Wyższa Międzynarodowa Szkoła Biznesu w Warszawie w likwidacji,REPORTS_INSTITUTION,Polska,366358608,167,0,1a9da4d3-c352-4f4f-a3b6-332f9caa4adc,,,,5252693413,,,00-252,,,,POLON,W likwidacji,2,Warszawa,,ul. Podwale,mazowieckie,1750836897259,,byIsbmLrO_zCeQSuNrN9sgQ,,,7,Polska | mazowieckie | Warszawa | 00-252 | ul. Podwale |  |  | 2016-12-28,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2016-12-28,Działająca | 2016-12-28 ; W likwidacji | 2017-12-19,zawodowa | 2016-12-28,Wyższa Międzynarodowa Szkoła Biznesu w Warszawie | 2016-12-28 ; Wyższa Międzynarodowa Szkoła Biznesu w Warszawie w likwidacji | 2017-12-19
bacc47c4-d6dc-498e-814d-ef4e90bbc58b,Wyższa Pedagogiczna Szkoła Zawodowa im. Świętej Rodziny z siedzibą w Krakowie (wykreślona),REPORTS_INSTITUTION,Polska,357044736,167,0,bacc47c4-d6dc-498e-814d-ef4e90bbc58b,,,,6762121314,,,31-152,,,,POLON,Zlikwidowana,3,Kraków,,ul. Pędzichów,małopolskie,1750836894862,,bgnNYmyMPo_UcMehpXH3pSA,,,6,Polska | małopolskie | Kraków | 31-152 | ul. Pędzichów |  |  | 1999-07-06,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1999-07-06,Działająca | 1999-07-06 ; Zlikwidowana | 2005-03-04,zawodowa | 1999-07-06,Wyższa Pedagogiczna Szkoła Zawodowa im. Świętej Rodziny z siedzibą w Krakowie (wykreślona) | 1999-07-06
c166ae3e-57f1-40cf-b43e-3bb48a2c1ae4,Wyższa Praska Szkoła Biznesu - w likwidacji z siedzibą w Warszawie,REPORTS_INSTITUTION,Polska,017348359,167,0,c166ae3e-57f1-40cf-b43e-3bb48a2c1ae4,,,,,,,03-728,,,,POLON,Zlikwidowana,3,Warszawa,,ul. Targowa,mazowieckie,1750836897090,,bwyQN2nn1jfYRN6XDXy_mHg,,,7,Polska | mazowieckie | Warszawa | 03-728 | ul. Targowa |  |  | 2001-08-20,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2001-08-20,Działająca | 2001-08-20 ; W likwidacji | 2003-08-20 ; Zlikwidowana | 2021-10-06,zawodowa | 2001-08-20,Wyższa Praska Szkoła Biznesu - w likwidacji z siedzibą w Warszawie | 2001-08-20
7851dd98-a592-4f8b-addf-399aa766ec00,Wyższa Skoła Administracji i Nowych Technologii w Warszawie,REPORTS_INSTITUTION,Polska,142248626,167,0,7851dd98-a592-4f8b-addf-399aa766ec00,,,,7010223691,,,00-515,,,,POLON,Zlikwidowana,3,Warszawa,,ul. Żurawia,mazowieckie,1750836896827,,bRRuhkRza0d6O5ZwTYzmBjQ,,,7,Polska | mazowieckie | Warszawa | 00-515 | ul. Żurawia |  |  | 2010-02-19,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 2010-02-19,Działająca | 2010-02-19 ; Zlikwidowana | 2011-12-14,zawodowa | 2010-02-19,Wyższa Skoła Administracji i Nowych Technologii w Warszawie | 2010-02-19
aa3c4635-ddb3-465a-b158-2256e5823248,Wyższa Szkoła Administracji i Biznesu im. Eugeniusza Kwiatkowskiego w Gdyni,REPORTS_INSTITUTION,Polska,190402863,167,0,aa3c4635-ddb3-465a-b158-2256e5823248,,Tomasz,,5861008342,http://www.wsaib.pl,,81-303,,586607400,,POLON,Działająca,1,Gdynia,,ul. Kielecka,pomorskie,1750836897253,,bs6Z9mzqfR__waBk75TkE0w,,,11,Polska | pomorskie | Gdynia | 81-303 | ul. Kielecka |  |  | 1994-06-15,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1994-06-15,Działająca | 1994-06-15,zawodowa | 1994-06-15,Wyższa Szkoła Administracji i Biznesu im. Eugeniusza Kwiatkowskiego w Gdyni | 1994-06-15
8dc70b72-9b9e-40e0-8578-9c5b17de0b72,Wyższa Szkoła Administracji i Zarządzania w Zawierciu w likwidacji,REPORTS_INSTITUTION,Polska,276304080,167,0,8dc70b72-9b9e-40e0-8578-9c5b17de0b72,,,,6491967966,http://www.wsaiz.pl,,42-400,,,,POLON,Zlikwidowana,3,Zawiercie,,ul. Marszałkowska,śląskie,1750836897209,,bf4xGv_wSEF0-enDuHz203g,,,12,Polska | śląskie | Zawiercie | 42-400 | ul. Marszałkowska |  |  | 1999-06-18,2b2e64d0-dc32-4575-ba6c-073f0757f4f9 | Minister Nauki i Szkolnictwa Wyższego (poprzednio MEiN) | 1999-06-18,Działająca | 1999-06-18 ; W likwidacji | 2015-05-11 ; Zlikwidowana | 2022-03-29,zawodowa | 1999-06-18,Wyższa Szkoła Administracji i Zarządzania w Zawierciu | 1999-06-18 ; Wyższa Szkoła Administracji i Zarządzania w Zawierciu w likwidacji | 2015-05-11
